巴巴劫劫	ㄅㄚ　˙ㄅㄚ　˙ㄐ｜ㄝ　˙ㄐ｜ㄝ
弝	ㄅㄚˋ
搭伴	ㄉㄚ　ㄅㄢˋ　(變)ㄉㄚ　ㄅㄚˋㄦ
芭籬	ㄅㄚ　ㄌ｜ˊ
蓽茇	ㄅ｜ˋ　ㄅㄚˊ
辣瓣兒醬	ㄌㄚˋ　ㄅㄢˋㄦ　ㄐ｜ㄤˋ　(變)ㄌㄚˋ　ㄅㄚˋㄦ　ㄐ｜ㄤˋ
把兒缸子	ㄅㄚˋㄦ　ㄍㄤ　˙ㄗ
霸占	ㄅㄚˋ　ㄓㄢˋ
年把	ㄋ｜ㄢˊ　ㄅㄚˇ
野雞巴士	｜ㄝˇ　ㄐ｜　ㄅㄚ　ㄕˋ
霸王悲歌	ㄅㄚˋ　ㄨㄤˊ　ㄅㄟ　ㄍㄜ
窄巴	ㄓㄞˇ　˙ㄅㄚ
巴渝詞	ㄅㄚ　ㄩˊ　ㄘˊ
彭巴草原	ㄆㄥˊ　ㄅㄚ　ㄘㄠˇ　ㄩㄢˊ
一緊二慢三罷休	｜　ㄐ｜ㄣˇ　ㄦˋ　ㄇㄢˋ　ㄙㄢ　ㄅㄚˋ　ㄒ｜ㄡ
老爸	ㄌㄠˇ　ㄅㄚˋ
五霸	ㄨˇ　ㄅㄚˋ
八卦山	ㄅㄚ　ㄍㄨㄚˋ　ㄕㄢ
八音聯歡	ㄅㄚ　｜ㄣ　ㄌ｜ㄢˊ　ㄏㄨㄢ
四禪八定	ㄙˋ　ㄔㄢˊ　ㄅㄚ　ㄉ｜ㄥˋ
巴拉頓湖	ㄅㄚ　ㄌㄚ　ㄉㄨㄣˋ　ㄏㄨˊ
謀王圖霸	ㄇㄡˊ　ㄨㄤˊ　ㄊㄨˊ　ㄅㄚˋ
鼓鈸	ㄍㄨˇ　ㄅㄚˊ
把薪助火	ㄅㄚˇ　ㄒ｜ㄣ　ㄓㄨˋ　ㄏㄨㄛˇ
巴洛克風格	ㄅㄚ　ㄌㄨㄛˋ　ㄎㄜˋ　ㄈㄥ　ㄍㄜˊ
霸功	ㄅㄚˋ　ㄍㄨㄥ
巴嗤	ㄅㄚ　˙ㄔ
籬笆	ㄌ｜ˊ　˙ㄅㄚ
尺八	ㄔˇ　ㄅㄚ
八及	ㄅㄚ　ㄐ｜ˊ
拔苗助長	ㄅㄚˊ　ㄇ｜ㄠˊ　ㄓㄨˋ　ㄓㄤˇ
玩把戲	ㄨㄢˊ　ㄅㄚˇ　ㄒ｜ˋ
八珍	ㄅㄚ　ㄓㄣ
把式匠	ㄅㄚˇ　ㄕˋ　ㄐ｜ㄤˋ
嘎巴	ㄍㄚ　˙ㄅㄚ
巴旦杏	ㄅㄚ　ㄉㄢˋ　ㄒ｜ㄥˋ
忘八羔子	ㄨㄤˊ　˙ㄅㄚ　ㄍㄠ　˙ㄗ
為頭把腦	ㄨㄟˊ　ㄊㄡˊ　ㄅㄚˇ　ㄋㄠˇ
把話	ㄅㄚˇ　ㄏㄨㄚˋ
八卦陣	ㄅㄚ　ㄍㄨㄚˋ　ㄓㄣˋ
個把	ㄍㄜˋ　ㄅㄚˇ
封家十八姨	ㄈㄥ　ㄐ｜ㄚ　ㄕˊ　ㄅㄚ　｜ˊ
前不巴村，後不巴店	ㄑ｜ㄢˊ　ㄅㄨˋ　ㄅㄚ　ㄘㄨㄣ　ㄏㄡˋ　ㄅㄨˋ　ㄅㄚ　ㄉ｜ㄢˋ
雙層巴士	ㄕㄨㄤ　ㄘㄥˊ　ㄅㄚ　ㄕˋ
八九分人	ㄅㄚ　ㄐ｜ㄡˇ　ㄈㄣ　ㄖㄣˊ
巴斯卡加法器	ㄅㄚ　ㄙ　ㄎㄚˇ　ㄐ｜ㄚ　ㄈㄚˇ　ㄑ｜ˋ
釘鈀	ㄉ｜ㄥ　ㄅㄚˇ
掗把	｜ㄚˋ　˙ㄅㄚ
嘴把子	ㄗㄨㄟˇ　ㄅㄚˋ　˙ㄗ
飛靶射擊	ㄈㄟ　ㄅㄚˇ　ㄕㄜˋ　ㄐ｜ˊ
酒吧間	ㄐ｜ㄡˇ　ㄅㄚ　ㄐ｜ㄢ
拔犀擢象	ㄅㄚˊ　ㄒ｜　ㄓㄨㄛˊ　ㄒ｜ㄤˋ
馬拉巴栗	ㄇㄚˇ　ㄌㄚ　ㄅㄚ　ㄌ｜ˋ
倔巴棍子	ㄐㄩㄝˋ　˙ㄅㄚ　ㄍㄨㄣˋ　˙ㄗ
拔十得五	ㄅㄚˊ　ㄕˊ　ㄉㄜˊ　ㄨˇ
拔山志	ㄅㄚˊ　ㄕㄢ　ㄓˋ
反巴掌	ㄈㄢˇ　ㄅㄚ　˙ㄓㄤ
餈粑	ㄘˊ　˙ㄅㄚ
絣扒吊拷	ㄅㄥ　ㄅㄚ　ㄉ｜ㄠˋ　ㄎㄠˇ
八區	ㄅㄚ　ㄑㄩ
阿爸	ㄚ　ㄅㄚˋ
八字軍	ㄅㄚ　ㄗˋ　ㄐㄩㄣ
罷職	ㄅㄚˋ　ㄓˊ
把酒	ㄅㄚˇ　ㄐ｜ㄡˇ
巴丹半島	ㄅㄚ　ㄉㄢ　ㄅㄢˋ　ㄉㄠˇ
八卦	ㄅㄚ　ㄍㄨㄚˋ
吉魯巴	ㄐ｜ˊ　ㄌㄨˇ　ㄅㄚ
八旗子弟	ㄅㄚ　ㄑ｜ˊ　ㄗˇ　ㄉ｜ˋ
跋山涉川	ㄅㄚˊ　ㄕㄢ　ㄕㄜˋ　ㄔㄨㄢ
雜八湊兒	ㄗㄚˊ　˙ㄅㄚ　ㄘㄡˋㄦ
杷	（又音）˙ㄅㄚ
芭黎	ㄅㄚ　ㄌ｜ˊ
巴曼得海峽	ㄅㄚ　ㄇㄢˋ　ㄉㄜˊ　ㄏㄞˇ　ㄒ｜ㄚˊ
阿里巴巴與四十大盜	ㄚ　ㄌ｜ˇ　ㄅㄚ　ㄅㄚ　ㄩˇ　ㄙˋ　ㄕˊ　ㄉㄚˋ　ㄉㄠˋ
腰板兒	｜ㄠ　ㄅㄢˇㄦ　(變)｜ㄠ　ㄅㄚˇㄦ
罷免權	ㄅㄚˋ　ㄇ｜ㄢˇ　ㄑㄩㄢˊ
芭蕉布	ㄅㄚ　ㄐ｜ㄠ　ㄅㄨˋ
八極拳	ㄅㄚ　ㄐ｜ˊ　ㄑㄩㄢˊ
拔救	ㄅㄚˊ　ㄐ｜ㄡˋ
十八變	ㄕˊ　ㄅㄚ　ㄅ｜ㄢˋ
把弦兒	ㄅㄚˇ　ㄒ｜ㄢˊㄦ　(變)ㄅㄚˇ　ㄒ｜ㄚˊㄦ
一毛不拔	｜　ㄇㄠˊ　ㄅㄨˋ　ㄅㄚˊ
八指頭陀	ㄅㄚ　ㄓˇ　ㄊㄡˊ　ㄊㄨㄛˊ
阿爾巴尼亞共和國	ㄚ　ㄦˇ　ㄅㄚ　ㄋ｜ˊ　｜ㄚˋ　ㄍㄨㄥˋ　ㄏㄜˊ　ㄍㄨㄛˊ
揚州八怪	｜ㄤˊ　ㄓㄡ　ㄅㄚ　ㄍㄨㄞˋ
八成新	ㄅㄚ　ㄔㄥˊ　ㄒ｜ㄣ
淋巴腺	ㄌ｜ㄣˊ　ㄅㄚ　ㄒ｜ㄢˋ
八郎	ㄅㄚ　ㄌㄤˊ
偷雞不著蝕把米	ㄊㄡ　ㄐ｜　ㄅㄨˋ　ㄓㄠˊ　ㄕˊ　ㄅㄚˇ　ㄇ｜ˇ
拔來報往	ㄅㄚˊ　ㄌㄞˊ　ㄅㄠˋ　ㄨㄤˇ
吧嗒	ㄅㄚ　˙ㄉㄚ
八正道	ㄅㄚ　ㄓㄥˋ　ㄉㄠˋ
稱霸	ㄔㄥ　ㄅㄚˋ
八都	ㄅㄚ　ㄉㄨ
灞陵夜獵	ㄅㄚˋ　ㄌ｜ㄥˊ　｜ㄝˋ　ㄌ｜ㄝˋ
琉璃喇叭	ㄌ｜ㄡˊ　ㄌ｜ˊ　ㄌㄚˇ　˙ㄅㄚ
吧唧	ㄅㄚ　˙ㄐ｜
揣奸把猾	ㄔㄨㄞˇ　ㄐ｜ㄢ　ㄅㄚˇ　ㄏㄨㄚˊ
八棍子撂不著	ㄅㄚ　ㄍㄨㄣˋ　˙ㄗ　ㄌ｜ㄠˋ　ㄅㄨˋ　ㄓㄠˊ
跋嘴	ㄅㄚˊ　ㄗㄨㄟˇ
亨利八世	ㄏㄥ　ㄌ｜ˋ　ㄅㄚ　ㄕˋ
巴爾喀什湖	ㄅㄚ　ㄦˇ　ㄎㄚˋ　ㄕˊ　ㄏㄨˊ
拔旗	ㄅㄚˊ　ㄑ｜ˊ
巴陵	ㄅㄚ　ㄌ｜ㄥˊ
虎口拔牙	ㄏㄨˇ　ㄎㄡˇ　ㄅㄚˊ　｜ㄚˊ
巴圖魯	ㄅㄚ　ㄊㄨˊ　ㄌㄨˇ
古典芭蕾	ㄍㄨˇ　ㄉ｜ㄢˇ　ㄅㄚ　ㄌㄟˇ
力巴兒	ㄌ｜ˋ　˙ㄅㄚㄦ
靶機	ㄅㄚˇ　ㄐ｜
鹽巴	｜ㄢˊ　ㄅㄚ
丈八蛇矛	ㄓㄤˋ　ㄅㄚ　ㄕㄜˊ　ㄇㄠˊ
利巴	ㄌ｜ˋ　ㄅㄚ
打把攔	ㄉㄚˇ　ㄅㄚˇ　ㄌㄢˊ
嘴巴巴	ㄗㄨㄟˇ　ㄅㄚ　ㄅㄚ
八遐	ㄅㄚ　ㄒ｜ㄚˊ
八達	ㄅㄚ　ㄉㄚˊ
明是一盆火，暗是一把刀	ㄇ｜ㄥˊ　ㄕˋ　｜　ㄆㄣˊ　ㄏㄨㄛˇ　ㄢˋ　ㄕˋ　｜　ㄅㄚˇ　ㄉㄠ
拔薤	ㄅㄚˊ　ㄒ｜ㄝˋ
王霸	ㄨㄤˊ　ㄅㄚˋ
力巴	ㄌ｜ˋ　˙ㄅㄚ
巴多尼	ㄅㄚ　ㄉㄨㄛ　ㄋ｜ˊ
揪尾巴	ㄐ｜ㄡ　ㄨㄟˇ　˙ㄅㄚ
七斷八續	ㄑ｜　ㄉㄨㄢˋ　ㄅㄚ　ㄒㄩˋ
挺起腰板兒	ㄊ｜ㄥˇ　ㄑ｜ˇ　｜ㄠ　ㄅㄢˇㄦ　(變)ㄊ｜ㄥˇ　ㄑ｜ˇ　｜ㄠ　ㄅㄚˇㄦ
金奔巴	ㄐ｜ㄣ　ㄅㄣ　ㄅㄚ
老八板兒	ㄌㄠˇ　ㄅㄚ　ㄅㄢˇㄦ　(變)ㄌㄠˇ　ㄅㄚ　ㄅㄚˇㄦ
八路軍	ㄅㄚ　ㄌㄨˋ　ㄐㄩㄣ
拔葵	ㄅㄚˊ　ㄎㄨㄟˊ
萬把	ㄨㄢˋ　˙ㄅㄚ
善罷干休	ㄕㄢˋ　ㄅㄚˋ　ㄍㄢ　ㄒ｜ㄡ
七八	ㄑ｜　ㄅㄚ
七上八下	ㄑ｜　ㄕㄤˋ　ㄅㄚ　ㄒ｜ㄚˋ
善罷甘休	ㄕㄢˋ　ㄅㄚˋ　ㄍㄢ　ㄒ｜ㄡ
不拔	ㄅㄨˋ　ㄅㄚˊ
拔摋	ㄅㄚˊ　ㄕㄚ
放禿尾巴鷹	ㄈㄤˋ　ㄊㄨ　ㄨㄟˇ　˙ㄅㄚ　｜ㄥ
宗喀巴	ㄗㄨㄥ　ㄎㄚˋ　ㄅㄚ
冷灶上著一把兒，熱灶上著一把兒	ㄌㄥˇ　ㄗㄠˋ　ㄕㄤˋ　ㄓㄠˊ　｜　ㄅㄚˇㄦ　ㄖㄜˋ　ㄗㄠˋ　ㄕㄤˋ　ㄓㄠˊ　｜　ㄅㄚˇㄦ
八仙桌	ㄅㄚ　ㄒ｜ㄢ　ㄓㄨㄛ
把街	ㄅㄚˇ　ㄐ｜ㄝ
八里	ㄅㄚ　ㄌ｜ˇ
賊王八	ㄗㄟˊ　ㄨㄤˊ　ㄅㄚ
投機倒把	ㄊㄡˊ　ㄐ｜　ㄉㄠˋ　ㄅㄚˇ
瘦巴巴	ㄕㄡˋ　ㄅㄚ　ㄅㄚ
天龍八部	ㄊ｜ㄢ　ㄌㄨㄥˊ　ㄅㄚ　ㄅㄨˋ
拔萃	ㄅㄚˊ　ㄘㄨㄟˋ
八卦米篩	ㄅㄚ　ㄍㄨㄚˋ　ㄇ｜ˇ　ㄕㄞ
胡說八道	ㄏㄨˊ　ㄕㄨㄛ　ㄅㄚ　ㄉㄠˋ
拔短籌	ㄅㄚˊ　ㄉㄨㄢˇ　ㄔㄡˊ
練把式	ㄌ｜ㄢˋ　ㄅㄚˇ　˙ㄕ
吧吧	ㄅㄚ　ㄅㄚ
八儒	ㄅㄚ　ㄖㄨˊ
罷戰	ㄅㄚˋ　ㄓㄢˋ
撈起嘴巴	ㄌㄠ　ㄑ｜ˇ　ㄗㄨㄟˇ　˙ㄅㄚ
拔擢	ㄅㄚˊ　ㄓㄨㄛˊ
把袂	ㄅㄚˇ　ㄇㄟˋ
琶	（又音）˙ㄅㄚ
土霸王	ㄊㄨˇ　ㄅㄚˋ　ㄨㄤˊ
八角鼓	ㄅㄚ　ㄐ｜ㄠˇ　ㄍㄨˇ
拔都魯	ㄅㄚˊ　ㄉㄨ　ㄌㄨˇ
八法頌	ㄅㄚ　ㄈㄚˇ　ㄙㄨㄥˋ
耍把戲	ㄕㄨㄚˇ　ㄅㄚˇ　ㄒ｜ˋ
九朽一罷	ㄐ｜ㄡˇ　ㄒ｜ㄡˇ　｜　ㄅㄚˋ
巴里庫廷火山	ㄅㄚ　ㄌ｜ˇ　ㄎㄨˋ　ㄊ｜ㄥˊ　ㄏㄨㄛˇ　ㄕㄢ
兩把頭	ㄌ｜ㄤˇ　ㄅㄚˇ　ㄊㄡˊ
七八成	ㄑ｜　ㄅㄚ　ㄔㄥˊ
八元	ㄅㄚ　ㄩㄢˊ
傷疤	ㄕㄤ　ㄅㄚ
巴圖	ㄅㄚ　ㄊㄨˊ
巴哈馬群島	ㄅㄚ　ㄏㄚ　ㄇㄚˇ　ㄑㄩㄣˊ　ㄉㄠˇ
巴拉芬	ㄅㄚ　ㄌㄚ　ㄈㄣ
拔距	ㄅㄚˊ　ㄐㄩˋ
巴國	ㄅㄚ　ㄍㄨㄛˊ
不把將軍為神道	ㄅㄨˋ　ㄅㄚˇ　ㄐ｜ㄤ　ㄐㄩㄣ　ㄨㄟˊ　ㄕㄣˊ　ㄉㄠˋ
七通八達	ㄑ｜　ㄊㄨㄥ　ㄅㄚ　ㄉㄚˊ
耳聽八方	ㄦˇ　ㄊ｜ㄥ　ㄅㄚ　ㄈㄤ
罷手	ㄅㄚˋ　ㄕㄡˇ
八公	ㄅㄚ　ㄍㄨㄥ
沒把柄	ㄇㄟˊ　ㄅㄚˇ　ㄅ｜ㄥˇ
肋巴扇兒	ㄌㄟˋ　ㄅㄚ　ㄕㄢˋㄦ　(變)ㄌㄟˋ　˙ㄅㄚ　ㄕㄚˋㄦ
二五八	ㄦˋ　ㄨˇ　ㄅㄚ
霸道	ㄅㄚˋ　ㄉㄠˋ
十之八九	ㄕˊ　ㄓ　ㄅㄚ　ㄐ｜ㄡˇ
拔步	ㄅㄚˊ　ㄅㄨˋ
八座	ㄅㄚ　ㄗㄨㄛˋ
七零八散	ㄑ｜　ㄌ｜ㄥˊ　ㄅㄚ　ㄙㄢˇ
重力壩	ㄓㄨㄥˋ　ㄌ｜ˋ　ㄅㄚˋ
巴黎和約	ㄅㄚ　ㄌ｜ˊ　ㄏㄜˊ　ㄩㄝ
拔萃書室	ㄅㄚˊ　ㄘㄨㄟˋ　ㄕㄨ　ㄕˋ
大煠八塊	ㄉㄚˋ　｜ㄝˋ　ㄅㄚ　ㄎㄨㄞˋ
八陣圖	ㄅㄚ　ㄓㄣˋ　ㄊㄨˊ
巴基斯坦	ㄅㄚ　ㄐ｜　ㄙ　ㄊㄢˇ
三八婦女節	ㄙㄢ　ㄅㄚ　ㄈㄨˋ　ㄋㄩˇ　ㄐ｜ㄝˊ
阿拉巴馬州	ㄚ　ㄌㄚ　ㄅㄚ　ㄇㄚˇ　ㄓㄡ
把上了	ㄅㄚˇ　ㄕㄤˋ　˙ㄌㄜ
八廚	ㄅㄚ　ㄔㄨˊ
拔葵去織	ㄅㄚˊ　ㄎㄨㄟˊ　ㄑㄩˋ　ㄓ
結巴子	ㄐ｜ㄝ　ㄅㄚ　˙ㄗ
倒拔蛇	ㄉㄠˋ　ㄅㄚˊ　ㄕㄜˊ
大霸尖山	ㄉㄚˋ　ㄅㄚˋ　ㄐ｜ㄢ　ㄕㄢ
拓跋	ㄊㄨㄛˋ　ㄅㄚˊ
把杯	ㄅㄚˇ　ㄅㄟ
銅鈸	ㄊㄨㄥˊ　ㄅㄚˊ
第二把手	ㄉ｜ˋ　ㄦˋ　ㄅㄚˇ　ㄕㄡˇ
喀爾巴阡山脈	ㄎㄚˋ　ㄦˇ　ㄅㄚ　ㄑ｜ㄢ　ㄕㄢ　ㄇㄞˋ
八寶粥	ㄅㄚ　ㄅㄠˇ　ㄓㄡ
巴哈	ㄅㄚ　ㄏㄚ
七死八活	ㄑ｜　ㄙˇ　ㄅㄚ　ㄏㄨㄛˊ
八斗才	ㄅㄚ　ㄉㄡˇ　ㄘㄞˊ
土八路	ㄊㄨˇ　ㄅㄚ　ㄌㄨˋ
露尾巴	ㄌㄨˋ　ㄨㄟˇ　ㄅㄚ
門巴族	ㄇㄣˊ　ㄅㄚ　ㄗㄨˊ
疤瘌餅	ㄅㄚ　˙ㄌㄚ　ㄅ｜ㄥˇ
四時八節	ㄙˋ　ㄕˊ　ㄅㄚ　ㄐ｜ㄝˊ
看把戲	ㄎㄢˋ　ㄅㄚˇ　ㄒ｜ˋ
把梢的	ㄅㄚˇ　ㄕㄠ　˙ㄉㄜ
同性戀酒吧	ㄊㄨㄥˊ　ㄒ｜ㄥˋ　ㄌ｜ㄢˋ　ㄐ｜ㄡˇ　ㄅㄚ
古巴事件	ㄍㄨˇ　ㄅㄚ　ㄕˋ　ㄐ｜ㄢˋ
乾巴疵咧	ㄍㄢ　˙ㄅㄚ　ㄘ　ㄌ｜ㄝ
出類拔萃	ㄔㄨ　ㄌㄟˋ　ㄅㄚˊ　ㄘㄨㄟˋ
選拔賽	ㄒㄩㄢˇ　ㄅㄚˊ　ㄙㄞˋ
巴頓	ㄅㄚ　ㄉㄨㄣˋ
旱魃	ㄏㄢˋ　ㄅㄚˊ
把柄	ㄅㄚˇ　ㄅ｜ㄥˇ
八幡	ㄅㄚ　ㄈㄢ
八敗命	ㄅㄚ　ㄅㄞˋ　ㄇ｜ㄥˋ
環繞喇叭	ㄏㄨㄢˊ　ㄖㄠˋ　ㄌㄚˇ　˙ㄅㄚ
弔拷繃扒	ㄉ｜ㄠˋ　ㄎㄠˇ　ㄅㄥ　ㄅㄚ
京八寸	ㄐ｜ㄥ　ㄅㄚ　ㄘㄨㄣˋ
霸陵縣	ㄅㄚˋ　ㄌ｜ㄥˊ　ㄒ｜ㄢˋ
八幽	ㄅㄚ　｜ㄡ
拔山力	ㄅㄚˊ　ㄕㄢ　ㄌ｜ˋ
鈀子拳	ㄅㄚˇ　ㄗˇ　ㄑㄩㄢˊ
钂鈀	ㄊㄤˇ　ㄅㄚˇ
王八蛋	ㄨㄤˊ　˙ㄅㄚ　ㄉㄢˋ
八抬八簇	ㄅㄚ　ㄊㄞˊ　ㄅㄚ　ㄘㄨˋ
八龍	ㄅㄚ　ㄌㄨㄥˊ
喇叭花	ㄌㄚˇ　˙ㄅㄚ　ㄏㄨㄚ
楚霸王困垓下	ㄔㄨˇ　ㄅㄚˋ　ㄨㄤˊ　ㄎㄨㄣˋ　ㄍㄞ　ㄒ｜ㄚˋ
符拔	ㄈㄨˊ　ㄅㄚˊ
胡二巴越	ㄏㄨˊ　ㄦˋ　ㄅㄚ　ㄩㄝˋ
八十四調	ㄅㄚ　ㄕˊ　ㄙˋ　ㄉ｜ㄠˋ
欲罷不能	ㄩˋ　ㄅㄚˋ　ㄅㄨˋ　ㄋㄥˊ
八德	ㄅㄚ　ㄉㄜˊ
霸府	ㄅㄚˋ　ㄈㄨˇ
巴斯特納克	ㄅㄚ　ㄙ　ㄊㄜˋ　ㄋㄚˋ　ㄎㄜˋ
窗兒眼吹喇叭	ㄔㄨㄤㄦ　｜ㄢˇ　ㄔㄨㄟ　ㄌㄚˇ　˙ㄅㄚ
掃把	ㄙㄠˋ　ㄅㄚˇ
酒吧女	ㄐ｜ㄡˇ　ㄅㄚ　ㄋㄩˇ
七拖八欠	ㄑ｜　ㄊㄨㄛ　ㄅㄚ　ㄑ｜ㄢˋ
眼巴巴	｜ㄢˇ　ㄅㄚ　ㄅㄚ
拔萃出類	ㄅㄚˊ　ㄘㄨㄟˋ　ㄔㄨ　ㄌㄟˋ
扒	ㄅㄚ
拔山超海	ㄅㄚˊ　ㄕㄢ　ㄔㄠ　ㄏㄞˇ
踏鈸	ㄊㄚˋ　ㄅㄚˊ
惡霸	ㄜˋ　ㄅㄚˋ
霸陵折柳	ㄅㄚˋ　ㄌ｜ㄥˊ　ㄓㄜˊ　ㄌ｜ㄡˇ
放刁把濫	ㄈㄤˋ　ㄉ｜ㄠ　ㄅㄚˇ　ㄌㄢˋ
八花九裂	ㄅㄚ　ㄏㄨㄚ　ㄐ｜ㄡˇ　ㄌ｜ㄝˋ
伊斯巴罕	｜　ㄙ　ㄅㄚ　ㄏㄢˇ
人情一把鋸	ㄖㄣˊ　ㄑ｜ㄥˊ　｜　ㄅㄚˇ　ㄐㄩˋ
八搭麻鞋	ㄅㄚ　ㄉㄚ　ㄇㄚˊ　ㄒ｜ㄝˊ
雋拔	ㄐㄩㄣˋ　ㄅㄚˊ
把晤	ㄅㄚˇ　ㄨˋ
七零八落	ㄑ｜　ㄌ｜ㄥˊ　ㄅㄚ　ㄌㄨㄛˋ
老鼠尾巴上害癤子	ㄌㄠˇ　ㄕㄨˇ　ㄨㄟˇ　˙ㄅㄚ　ㄕㄤˋ　ㄏㄞˋ　ㄐ｜ㄝˊ　˙ㄗ
八表	ㄅㄚ　ㄅ｜ㄠˇ
霸縣	ㄅㄚˋ　ㄒ｜ㄢˋ
吉特巴	ㄐ｜ˊ　ㄊㄜˋ　ㄅㄚ
八百壯士	ㄅㄚ　ㄅㄞˇ　ㄓㄨㄤˋ　ㄕˋ
夾著尾巴	ㄐ｜ㄚˊ　˙ㄓㄜ　ㄨㄟˇ　˙ㄅㄚ
急巴巴	ㄐ｜ˊ　ㄅㄚ　ㄅㄚ
八方呼應	ㄅㄚ　ㄈㄤ　ㄏㄨ　｜ㄥˋ
飛揚跋扈	ㄈㄟ　｜ㄤˊ　ㄅㄚˊ　ㄏㄨˋ
二拉八當	ㄦˋ　˙ㄌㄚ　ㄅㄚ　ㄉㄤˋ
巴爾沙	ㄅㄚ　ㄦˇ　ㄕㄚ
八斗陳思	ㄅㄚ　ㄉㄡˇ　ㄔㄣˊ　ㄙ
選拔	ㄒㄩㄢˇ　ㄅㄚˊ
酸巴溜丟	ㄙㄨㄢ　˙ㄅㄚ　ㄌ｜ㄡ　ㄉ｜ㄡ
永州八記	ㄩㄥˇ　ㄓㄡ　ㄅㄚ　ㄐ｜ˋ
拔著短籌	ㄅㄚˊ　ㄓㄠˊ　ㄉㄨㄢˇ　ㄔㄡˊ
哈叭狗兒咬虼蚤	ㄏㄚˇ　ㄅㄚ　ㄍㄡˇㄦ　｜ㄠˇ　ㄍㄜˋ　ㄗㄠˇ
喇叭手	ㄌㄚˇ　˙ㄅㄚ　ㄕㄡˇ
連拱壩	ㄌ｜ㄢˊ　ㄍㄨㄥˇ　ㄅㄚˋ
不巴譜	ㄅㄨˋ　ㄅㄚ　ㄆㄨˇ
拔檔	ㄅㄚˊ　ㄉㄤˇ
一個巴掌拍不響	｜　˙ㄍㄜ　ㄅㄚ　ㄓㄤˇ　ㄆㄞ　ㄅㄨˋ　ㄒ｜ㄤˇ
八月春	ㄅㄚ　ㄩㄝˋ　ㄔㄨㄣ
拔掉	ㄅㄚˊ　ㄉ｜ㄠˋ
緊巴巴	ㄐ｜ㄣˇ　ㄅㄚ　ㄅㄚ
巴人調	ㄅㄚ　ㄖㄣˊ　ㄉ｜ㄠˋ
貢八	ㄍㄨㄥˋ　ㄅㄚ
守把	ㄕㄡˇ　ㄅㄚˇ
拿印把兒	ㄋㄚˊ　｜ㄣˋ　ㄅㄚˇㄦ
八岔	ㄅㄚ　ㄔㄚˋ
一手提拔	｜　ㄕㄡˇ　ㄊ｜ˊ　ㄅㄚˊ
把攬	ㄅㄚˇ　˙ㄌㄢ
外八字腳	ㄨㄞˋ　ㄅㄚ　ㄗˋ　ㄐ｜ㄠˇ
仰八叉	｜ㄤˇ　˙ㄅㄚ　ㄔㄚ
挺拔不群	ㄊ｜ㄥˇ　ㄅㄚˊ　ㄅㄨˋ　ㄑㄩㄣˊ
七歪八倒	ㄑ｜　ㄨㄞ　ㄅㄚ　ㄉㄠˇ
七手八腳	ㄑ｜　ㄕㄡˇ　ㄅㄚ　ㄐ｜ㄠˇ
八字腳	ㄅㄚ　ㄗˋ　ㄐ｜ㄠˇ
博巴	ㄅㄛˊ　ㄅㄚ
巴黎綠	ㄅㄚ　ㄌ｜ˊ　ㄌㄩˋ
七高八低	ㄑ｜　ㄍㄠ　ㄅㄚ　ㄉ｜
八專	ㄅㄚ　ㄓㄨㄢ
淋巴液	ㄌ｜ㄣˊ　ㄅㄚ　｜ㄝˋ
巴蛇食象	ㄅㄚ　ㄕㄜˊ　ㄕˊ　ㄒ｜ㄤˋ
八卦鏡	ㄅㄚ　ㄍㄨㄚˋ　ㄐ｜ㄥˋ
更待干罷	ㄍㄥˋ　ㄉㄞˋ　ㄍㄢ　ㄅㄚˋ
巴氏桿菌	ㄅㄚ　ㄕˋ　ㄍㄢˇ　ㄐㄩㄣˋ
前人失腳，後人把滑	ㄑ｜ㄢˊ　ㄖㄣˊ　ㄕ　ㄐ｜ㄠˇ　ㄏㄡˋ　ㄖㄣˊ　ㄅㄚˇ　ㄏㄨㄚˊ
拔解	ㄅㄚˊ　ㄐ｜ㄝˋ
把斂	ㄅㄚˇ　˙ㄌ｜ㄢ
阿迪斯阿貝巴	ㄚ　ㄉ｜ˊ　ㄙ　ㄚ　ㄅㄟˋ　ㄅㄚ
把斷	ㄅㄚˇ　ㄉㄨㄢˋ
倒了八輩子楣	ㄉㄠˇ　˙ㄌㄜ　ㄅㄚ　ㄅㄟˋ　˙ㄗ　ㄇㄟˊ
箭靶	ㄐ｜ㄢˋ　ㄅㄚˇ
罷休	ㄅㄚˋ　ㄒ｜ㄡ
八功德水	ㄅㄚ　ㄍㄨㄥ　ㄉㄜˊ　ㄕㄨㄟˇ
八索九丘	ㄅㄚ　ㄙㄨㄛˇ　ㄐ｜ㄡˇ　ㄑ｜ㄡ
吧女	ㄅㄚ　ㄋㄩˇ
結結巴巴	ㄐ｜ㄝ　˙ㄐ｜ㄝ　ㄅㄚ　ㄅㄚ
二把手車子	ㄦˋ　ㄅㄚˇ　ㄕㄡˇ　ㄔㄜ　˙ㄗ
永字八法	ㄩㄥˇ　ㄗˋ　ㄅㄚ　ㄈㄚˇ
拔親	ㄅㄚˊ　ㄑ｜ㄣ
倒把鋤頭	ㄉㄠˋ　ㄅㄚˇ　ㄔㄨˊ　˙ㄊㄡ
霸陵尉	ㄅㄚˋ　ㄌ｜ㄥˊ　ㄨㄟˋ
芭樂票	ㄅㄚ　ㄌㄜˋ　ㄆ｜ㄠˋ
